Id,Sales
183,5106.6714
184,6293.5312
185,4106.6846
186,6716.872
187,5066.6187
188,8708.888
189,6827.6953
190,7970.9663
191,7337.6655
192,5309.915
193,8460.3125
194,17249.594
195,9944.59
196,5426.7314
197,2843.553
198,5933.163
199,7997.33
200,5365.4053
201,12193.16
202,18309.56
203,4113.393
204,5290.8345
205,9010.884
206,4696.498
207,7681.0225
208,6523.7046
209,7197.1367
210,4793.6406
211,6104.5547
212,6052.288
213,6916.774
214,9500.296
215,6115.534
216,5699.509
217,6814.2344
218,5101.7393
219,5028.707
220,7140.9844
221,5730.87
222,5640.4346
223,6850.0103
224,5983.1514
225,5504.288
226,6901.8867
227,6782.972
228,8087.5073
229,6699.136
230,7137.2324
231,5304.8174
232,3668.807
233,5933.2764
234,6936.958
235,5630.4688
236,4418.0273
237,8206.715
238,6769.5415
239,8698.743
240,6840.739
241,5629.851
242,4920.368
243,4248.9434
244,9303.693
245,4970.9487
246,7019.256
247,13717.005
248,7022.424
249,7336.105
250,5052.589
251,4376.5186
252,6813.26
253,3997.4883
254,5581.877
255,10185.862
256,5058.6216
257,15825.0205
258,12870.103
259,4796.001
260,6612.538
261,5598.1826
262,6369.8193
263,5190.3076
264,11370.227
265,7346.5664
266,8831.573
267,4372.579
268,6992.9873
269,4911.1777
270,8071.2705
271,6711.518
272,5848.845
273,6154.636
274,5993.85
275,7781.366
276,8993.797
277,5675.1943
278,9192.905
279,6342.7188
280,9239.237
281,5344.82
282,5110.984
283,5235.1216
284,9851.526
285,6069.1855
286,7622.84
287,6439.042
288,8541.832
289,4316.7886
290,7592.1177
291,6289.091
292,4132.1167
293,12708.98
294,16839.285
295,6651.1367
296,6703.048
297,8902.614
298,9790.968
299,10950.841
300,5150.537
301,6911.1685
302,5389.7544
303,8204.961
304,3782.6497
305,5553.089
306,5279.0386
307,5429.8433
308,7558.181
309,5116.584
310,4535.83
311,6663.3345
312,3951.3718
313,4500.344
314,5827.4116
315,6086.5137
316,9106.484
317,8360.005
318,6895.4053
319,6171.272
320,6006.9395
321,11096.5205
322,7138.213
323,5094.066
324,4846.001
325,7259.628
326,4268.976
327,6718.7236
328,3198.132
329,4706.1084
330,8018.594
331,5947.703
332,5231.812
333,8532.98
334,9335.274
335,11290.313
336,5797.772
337,9168.16
338,2808.5046
339,5038.2764
340,5945.8877
341,4171.9087
342,7349.4326
343,4849.964
344,4921.2363
345,8392.681
346,10498.619
347,8896.808
348,5202.0493
349,4973.9365
350,7993.3037
351,6957.792
352,5650.9624
353,5210.1387
354,6768.838
355,9255.369
356,4375.3203
357,5691.2456
358,7819.2725
359,7617.2217
360,12008.137
361,5100.479
362,12182.0
363,6509.322
364,4928.861
365,3498.9614
366,5609.0273
367,6134.3286
368,5445.367
369,6764.3457
370,5066.894
371,4386.365
372,6791.2065
373,3395.7334
374,6936.581
375,6802.714
376,7090.32
377,8263.534
378,5309.915
379,8521.928
380,5850.162
381,5190.7583
382,5614.396
383,4979.415
384,9421.997
385,6047.037
386,4701.895
387,6827.682
388,8192.332
389,6819.0913
390,6158.9937
391,8012.5547
392,5232.221
393,5752.953
394,5973.213
395,8234.086
396,5869.2715
397,6255.182
398,5795.091
399,5062.324
400,3838.5225
401,5272.2803
402,8067.461
403,7950.5107
404,9837.461
405,10588.096
406,7737.4717
407,5480.106
408,4933.9272
409,9777.072
410,10269.216
411,7422.479
412,7923.8706
413,7608.646
414,5566.6865
415,3696.528
416,9406.75
417,6669.1206
418,6234.9473
419,5856.6836
420,2956.3257
421,10901.342
422,5769.081
423,4706.997
424,4692.401
425,5205.7773
426,6052.3687
427,8069.9155
428,6201.123
429,4934.661
430,4885.68
431,3894.2654
432,3303.5796
433,6715.072
434,16948.607
435,4458.2197
436,5508.332
437,6359.711
438,5163.795
439,4974.7056
440,4824.338
441,3772.9412
442,7271.457
443,6716.872
444,3868.1047
445,8656.434
446,5455.307
447,4660.6934
448,8538.736
449,7118.6377
450,8911.772
451,5244.318
452,6443.2505
453,4658.529
454,4758.4297
455,13332.99
456,9668.059
457,6227.678
458,5309.358
459,4913.642
460,5590.173
461,4659.8975
462,9820.362
463,4964.452
464,5398.537
465,6924.682
466,4574.353
467,6282.0283
468,6753.199
469,6812.9478
470,6911.6963
471,3984.6924
472,5230.8193
473,6593.1025
474,8896.8
475,7913.8477
476,6853.5264
477,4326.9385
478,7670.5166
479,5630.995
480,4306.428
481,6795.6646
482,6914.993
483,6187.121
484,6301.5806
485,5872.7437
486,5933.186
487,5498.7046
488,6890.974
489,6098.6123
490,5977.8066
491,9030.362
492,5715.4814
493,4431.0645
494,11047.743
495,5738.5225
496,3280.519
497,7432.0566
498,8956.457
499,9852.231
500,4732.9663
501,5745.2705
502,5619.3145
503,6595.21
504,5727.209
505,7922.8354
506,3343.1643
507,5735.179
508,5829.6797
509,5413.3516
510,4960.8877
511,6698.593
512,7577.345
513,5457.7427
514,8109.49
515,6634.0107
516,8204.374
517,4653.5454
518,6222.0195
519,6232.9253
520,7856.3667
521,7552.5024
522,5138.015
523,8276.85
524,6751.0547
525,7056.593
526,4208.5454
527,3873.1448
528,8001.519
529,6022.464
530,8116.8184
531,6733.505
532,5203.752
533,7823.547
534,6075.4004
535,6716.1416
536,7647.104
537,5915.6455
538,8767.001
539,10137.084
540,7295.0835
541,4698.1245
542,5570.3516
543,4156.746
544,0.0
545,7644.2817
546,5207.6846
547,7804.3706
548,4475.092
549,5926.218
550,5620.022
551,8611.553
552,5062.72
553,5172.7964
554,5469.4946
555,7270.736
556,5246.1094
557,6663.169
558,6999.1265
559,7403.2476
560,7196.5464
561,6496.5254
562,5643.2007
563,4526.896
564,4977.615
565,9676.057
566,8694.264
567,6477.3325
568,14029.561
569,5450.361
570,5059.727
571,5657.72
572,7986.925
573,9368.992
574,6810.635
575,8011.3545
576,7495.7295
577,9580.397
578,6307.991
579,5466.6523
580,4777.878
581,4796.335
582,3929.769
583,4979.51
584,7841.5586
585,14785.728
586,6574.5835
587,4945.004
588,6754.797
589,4312.0312
590,6003.52
591,4131.454
592,8525.236
593,6211.115
594,5877.877
595,11771.278
596,11263.801
597,5345.972
598,6388.7427
599,3790.846
600,5182.7583
601,5226.3154
602,8413.383
603,4581.6587
604,4363.6377
605,5594.7607
606,5540.5337
607,6811.5767
608,6711.9854
609,3539.502
610,6867.8574
611,7631.548
612,7186.5044
613,4799.7583
614,4247.2417
615,7677.7773
616,4647.251
617,9024.49
618,4610.748
619,5204.03
620,6586.88
621,5610.424
622,4813.5405
623,5500.798
624,6719.3066
625,8809.12
626,9143.299
627,5590.2476
628,3763.2073
629,5610.5684
630,5934.867
631,4484.266
632,5948.7754
633,5668.183
634,10523.05
635,7037.759
636,5944.6855
637,7110.9897
638,4732.104
639,8407.358
640,5611.9062
641,12064.02
642,6130.6084
643,5261.077
644,5202.332
645,3938.3364
646,6497.672
647,17759.207
648,4079.6306
649,4530.395
650,9357.847
651,5814.6304
652,7534.113
653,7841.7534
654,5872.2393
655,4873.7827
656,4497.1987
657,9047.346
658,5638.0464
659,6996.4897
660,7078.67
661,4696.601
662,6443.4717
663,5831.5264
664,3846.6782
665,7825.689
666,8028.6577
667,4356.4966
668,7329.943
669,6769.5674
670,4726.1675
671,8892.608
672,6357.285
673,7183.9824
674,4722.905
675,4770.623
676,5774.746
677,0.0
678,7663.7886
679,3909.6826
680,5717.4277
681,4315.1665
682,5899.721
683,5381.74
684,6577.256
685,6726.7583
686,7530.5493
687,5796.323
688,6369.133
689,6061.3984
690,8108.8486
691,9353.822
692,6451.7437
693,3225.5332
694,5824.455
695,6785.2563
696,3984.491
697,11033.759
698,5641.4785
699,6219.7944
700,9703.126
701,6380.2354
702,4300.669
703,10869.541
704,9177.906
705,5083.3145
706,8605.83
707,9203.301
708,5751.34
709,4850.1123
710,6428.99
711,5409.888
712,5654.7744
713,6652.945
714,4631.046
715,6050.429
716,6920.7007
717,6030.7646
718,7515.452
719,5720.63
720,5947.442
721,4414.194
722,7516.728
723,6547.83
724,5798.679
725,6073.129
726,7132.577
727,8750.785
728,5365.702
729,5131.8975
730,6207.1475
731,6829.317
732,6591.6187
733,4293.0
734,4108.538
735,6932.467
736,7100.133
737,5605.4277
738,7567.97
739,5563.5225
740,6204.454
741,4882.531
742,3272.8794
743,6682.3457
744,6121.563
745,6333.5596
746,8626.522
747,7784.8926
748,4524.0034
749,8176.899
750,3870.4485
751,3072.8274
752,6717.8843
753,10576.136
754,7439.369
755,6646.9824
756,4573.5195
757,6232.1587
758,8028.926
759,5761.4316
760,7763.3374
761,4950.639
762,4156.0444
763,5098.5093
764,5073.733
765,5005.9316
766,4931.932
767,4951.253
768,4252.885
769,6602.6875
770,6914.307
771,5449.186
772,5657.03
773,6750.128
774,5615.2637
775,4937.698
776,8409.652
777,7073.7363
778,5652.375
779,3687.3748
780,10703.307
781,6073.9404
782,5296.51
783,8167.6235
784,7412.44
785,6823.3135
786,5596.207
787,6910.6743
788,8788.408
789,12034.817
790,4733.689
791,4673.965
792,5049.13
793,6502.837
794,5517.766
795,7176.5244
796,8409.692
797,5590.6104
798,3856.8228
799,5676.9326
800,8115.9746
801,4598.3096
802,7133.503
803,3894.9082
804,6982.2236
805,7530.657
806,6873.677
807,8245.576
808,5826.3057
809,4325.676
810,5931.2734
811,6808.9395
812,8114.179
813,6930.92
814,7775.913
815,6134.264
816,4447.342
817,8693.691
818,4244.751
819,8643.373
820,5916.4297
821,4274.1265
822,6832.3335
823,5880.176
824,6840.674
825,7422.0117
826,3735.6064
827,4379.166
828,7533.732
829,8457.094
830,9175.692
831,4977.7905
832,5763.9272
833,6253.816
834,6392.9424
835,5391.7495
836,9041.058
837,8000.496
838,10126.957
839,4299.779
840,5433.75
841,0.0
842,7841.0503
843,5004.3467
844,9443.994
845,6216.971
846,5380.3135
847,5146.962
848,4807.1167
849,5059.674
850,5959.1562
851,4905.04
852,4791.113
853,8218.981
854,6491.1865
855,20301.377
856,6416.958
857,4319.635
858,7498.218
859,9386.227
860,6827.415
861,7081.4863
862,5901.246
863,7899.0146
864,7996.7583
865,5459.013
866,5463.5347
867,6573.292
868,8424.891
869,7046.5107
870,8164.5547
871,5711.089
872,4752.2197
873,5466.7876
874,9680.045
875,10240.725
876,9565.095
877,7741.2583
878,4251.599
879,5637.331
880,4438.294
881,7748.5347
882,10513.619
883,9400.319
884,5733.041
885,5197.4565
886,4157.3486
887,5686.7417
888,10696.091
889,6403.543
890,4896.116
891,5318.872
892,7769.693
893,3654.5972
894,7636.3677
895,4395.9487
896,6482.4688
897,6420.074
898,5488.7744
899,7337.1475
900,6779.0654
901,5470.705
902,6769.9033
903,6874.6143
904,10923.094
905,5541.2207
906,8591.789
907,7052.529
908,8854.869
909,6621.3677
910,9210.388
911,4758.829
912,4795.2095
913,5975.2983
914,5673.6357
915,8800.948
916,7628.52
917,5818.453
918,7222.1606
919,6526.586
920,9512.7
921,3785.707
922,13197.718
923,4885.3677
924,5857.041
925,8260.989
926,5116.467
927,6031.041
928,6070.6387
929,7240.7285
930,5286.673
931,5832.7056
932,7370.64
933,7546.994
934,7074.3975
935,5251.281
936,7399.7603
937,11813.477
938,6468.4604
939,4640.6904
940,6497.412
941,6044.9316
942,5760.371
943,7325.924
944,3849.4424
945,7964.4536
946,6127.6855
947,7241.129
948,7205.297
949,4210.288
950,5421.1646
951,5310.2393
952,8172.759
953,8071.3706
954,4795.557
955,4886.584
956,7111.9326
957,5742.4814
958,6138.7305
959,6440.4795
960,6513.0605
961,7649.986
962,5802.259
963,4313.2983
964,6644.7764
965,7569.847
966,8100.7935
967,8151.5527
968,7919.8584
969,5576.2734
970,8558.754
971,6018.5015
972,7243.229
973,8743.77
974,6180.8623
975,10026.84
976,7572.418
977,7483.264
978,5582.079
979,7135.755
980,7632.6685
981,6482.6914
982,3927.1533
983,5415.9136
984,8253.137
985,5838.979
986,4342.452
987,8281.698
988,6553.841
989,5614.369
990,6019.2246
991,5323.171
992,7348.9067
993,7222.0093
994,6635.0615
995,5344.3867
996,5111.2764
997,6351.7573
998,3838.7056
999,6043.5483
1000,5332.812
1001,8328.592
1002,7242.31
1003,6063.3936
1004,11345.842
1005,5898.461
1006,4975.0425
1007,10469.102
1008,7332.7607
1009,8399.704
1010,7379.6865
1011,4813.623
1012,6243.124
1013,5499.187
1014,7532.46
1015,12054.357
1016,5940.366
1017,3292.5112
1018,5220.038
1019,8523.96
1020,8592.3955
1021,6284.132
1022,6763.0747
1023,4966.242
1024,5393.534
1025,3163.1355
1026,4881.632
1027,5999.6387
1028,7329.125
1029,6929.1353
1030,7055.267
1031,7552.416
1032,8602.006
1033,7525.4873
1034,4938.136
1035,9537.456
1036,10554.621
1037,5847.0156
1038,7307.375
1039,5078.623
1040,6496.278
1041,4054.5527
1042,7052.5757
1043,5398.733
1044,9247.895
1045,7248.972
1046,8198.758
1047,7657.5996
1048,5198.2847
1049,8755.986
1050,18152.848
1051,10159.308
1052,5850.9883
1053,2945.7092
1054,6138.1387
1055,8498.008
1056,5380.77
1057,12256.189
1058,18996.219
1059,4243.2207
1060,5431.729
1061,8006.458
1062,5411.973
1063,8203.584
1064,6612.355
1065,7574.007
1066,4835.289
1067,6394.162
1068,6397.5786
1069,7327.364
1070,9748.254
1071,6039.1343
1072,5828.5513
1073,6741.3516
1074,5379.287
1075,5261.75
1076,7283.7505
1077,5669.4
1078,5754.9673
1079,7435.6235
1080,6181.4756
1081,5971.304
1082,7072.286
1083,7299.6284
1084,8111.579
1085,6927.7607
1086,7103.743
1087,5543.991
1088,3845.416
1089,6403.6226
1090,7261.0615
1091,5758.1846
1092,4516.4795
1093,8629.214
1094,6850.396
1095,9146.124
1096,7170.763
1097,5627.1562
1098,4995.061
1099,4322.504
1100,9563.325
1101,5097.24
1102,7210.0815
1103,14160.953
1104,7141.713
1105,6301.4727
1106,4838.0664
1107,4612.2876
1108,7037.081
1109,4030.2517
1110,5721.3555
1111,10338.056
1112,5147.33
1113,16697.814
1114,13908.311
1115,4692.289
1116,6825.3315
1117,5898.9443
1118,6720.7236
1119,5530.9287
1120,11228.737
1121,7281.632
1122,9042.989
1123,4453.578
1124,7341.488
1125,4895.1216
1126,8287.909
1127,6646.8555
1128,6046.7715
1129,6168.5356
1130,6011.2383
1131,8057.602
1132,9314.224
1133,5867.7324
1134,9806.164
1135,6399.4033
1136,9654.0625
1137,5516.4297
1138,5439.3555
1139,5465.4893
1140,10549.076
1141,6091.148
1142,7375.584
1143,6756.479
1144,8694.504
1145,4425.915
1146,7645.062
1147,6420.919
1148,4164.251
1149,13862.82
1150,16827.389
1151,7055.7515
1152,7048.0503
1153,9404.409
1154,10208.008
1155,11808.723
1156,5284.933
1157,7464.3237
1158,5612.565
1159,8332.366
1160,3917.885
1161,5813.0723
1162,5554.2227
1163,5590.8345
1164,7967.333
1165,5456.535
1166,4755.7705
1167,6765.217
1168,3910.619
1169,4794.537
1170,5832.984
1171,6829.245
1172,9308.202
1173,8378.94
1174,7088.9404
1175,6168.2886
1176,6140.4814
1177,11288.031
1178,7526.851
1179,5415.6553
1180,4934.887
1181,7591.611
1182,4538.358
1183,6888.812
1184,3282.225
1185,5231.268
1186,8077.231
1187,5852.2715
1188,5209.94
1189,8703.44
1190,9151.518
1191,11958.17
1192,6119.2515
1193,8949.626
1194,3002.5989
1195,5261.0225
1196,6165.9414
1197,4293.602
1198,7884.322
1199,5124.5156
1200,5298.6626
1201,8853.806
1202,11198.4375
1203,8205.729
1204,5319.0293
1205,4998.7266
1206,9282.244
1207,7939.879
1208,5901.0044
1209,5133.464
1210,7040.0615
1211,9448.274
1212,4766.375
1213,6036.9287
1214,8050.5273
1215,8257.365
1216,12439.361
1217,5431.8223
1218,13248.15
1219,6583.664
1220,5183.0996
1221,3386.7559
1222,6053.922
1223,6066.8184
1224,5487.879
1225,6734.8154
1226,5152.852
1227,4386.855
1228,6865.519
1229,3732.8848
1230,7255.0176
1231,7109.8027
1232,7470.2563
1233,8509.639
1234,5214.499
1235,8977.1455
1236,6069.5967
1237,5545.969
1238,5676.786
1239,5624.2583
1240,9980.8125
1241,6309.839
1242,4973.951
1243,7434.354
1244,8330.109
1245,7017.6562
1246,6394.827
1247,8479.863
1248,5470.6846
1249,5713.612
1250,6174.681
1251,8296.751
1252,5834.959
1253,6444.2524
1254,5981.331
1255,5181.9424
1256,4104.801
1257,4958.4277
1258,8043.7036
1259,8036.8096
1260,10321.829
1261,10704.439
1262,7580.0703
1263,5784.1895
1264,5175.3877
1265,10287.871
1266,10816.18
1267,7609.219
1268,8400.441
1269,7813.189
1270,5902.7046
1271,3896.1902
1272,9681.568
1273,6962.293
1274,6619.208
1275,6018.5186
1276,3105.8828
1277,11155.5625
1278,5811.708
1279,5045.2397
1280,4982.85
1281,5273.0596
1282,6367.7354
1283,8761.835
1284,6037.3833
1285,5401.3237
1286,4913.347
1287,4446.8667
1288,3408.5269
1289,6806.7446
1290,17370.92
1291,4618.7197
1292,5531.8525
1293,7057.4546
1294,5281.511
1295,5154.022
1296,4871.6167
1297,4000.7002
1298,7081.324
1299,6726.88
1300,4068.64
1301,9267.268
1302,5717.897
1303,4841.436
1304,8807.364
1305,7548.3975
1306,9426.158
1307,5593.768
1308,6605.0303
1309,4784.76
1310,4947.476
1311,15612.95
1312,9856.0
1313,6246.4893
1314,5508.206
1315,4943.778
1316,5841.876
1317,4313.9937
1318,9010.394
1319,5284.288
1320,5503.831
1321,6959.3916
1322,4647.7783
1323,6472.867
1324,7166.1274
1325,7028.575
1326,7039.397
1327,4206.9077
1328,5400.118
1329,6605.207
1330,9432.454
1331,8175.2925
1332,6899.6094
1333,4507.394
1334,7642.7363
1335,6047.6367
1336,4438.1416
1337,6976.545
1338,7136.2314
1339,6450.0146
1340,6663.2266
1341,6277.8594
1342,5964.4336
1343,5696.0576
1344,7183.5234
1345,6065.6206
1346,6252.319
1347,9015.638
1348,5790.8633
1349,4685.647
1350,11522.814
1351,5785.3315
1352,3622.3635
1353,7757.5195
1354,9236.33
1355,10429.974
1356,4932.591
1357,6016.785
1358,5792.1836
1359,7009.4614
1360,5766.704
1361,8211.13
1362,3319.815
1363,6072.967
1364,5946.818
1365,5768.2007
1366,5006.2803
1367,6997.7446
1368,8037.7524
1369,5817.0933
1370,8503.148
1371,7007.9307
1372,8660.24
1373,4618.4116
1374,6621.1655
1375,6396.492
1376,7928.7544
1377,8315.249
1378,3817.3652
1379,8618.513
1380,6857.868
1381,7174.17
1382,4644.84
1383,4039.1885
1384,8346.915
1385,6396.2607
1386,8530.011
1387,6657.3564
1388,5528.6187
1389,7826.01
1390,6398.9517
1391,6920.4893
1392,8093.256
1393,6129.2227
1394,9326.357
1395,10349.589
1396,7552.7476
1397,4820.244
1398,5747.72
1399,4218.61
1400,0.0
1401,8060.5845
1402,5233.5293
1403,8249.006
1404,4504.845
1405,5838.0547
1406,5722.4966
1407,9654.79
1408,5193.403
1409,5294.747
1410,5745.665
1411,7790.6934
1412,5005.4395
1413,6893.919
1414,7139.0977
1415,7845.606
1416,7377.188
1417,6657.1406
1418,5546.784
1419,4775.1074
1420,4786.5493
1421,10413.91
1422,8977.445
1423,6654.9565
1424,14649.487
1425,5722.1523
1426,5104.48
1427,6012.5283
1428,8214.616
1429,9743.188
1430,7257.0527
1431,8286.66
1432,7786.422
1433,10089.877
1434,6451.688
1435,5454.3706
1436,4946.037
1437,4766.4614
1438,4123.0605
1439,5171.869
1440,8207.513
1441,15783.75
1442,7093.878
1443,5188.1694
1444,7409.556
1445,4405.062
1446,6057.1274
1447,4083.9214
1448,8550.758
1449,6355.3574
1450,6116.293
1451,12511.048
1452,11875.982
1453,5483.51
1454,6539.922
1455,3985.3652
1456,5390.685
1457,5524.865
1458,8371.455
1459,4757.6353
1460,4421.054
1461,5853.7285
1462,5574.1943
1463,7120.478
1464,6869.2
1465,3632.9631
1466,6863.3
1467,8017.248
1468,7386.4116
1469,5130.9624
1470,4627.0986
1471,7904.3804
1472,4777.8096
1473,9547.349
1474,4572.346
1475,5142.4863
1476,6712.203
1477,5846.876
1478,4893.002
1479,5574.0933
1480,7013.2266
1481,9477.914
1482,9798.927
1483,5629.3467
1484,3884.5818
1485,5916.622
1486,6098.287
1487,4646.825
1488,6232.8896
1489,5948.605
1490,10836.057
1491,7400.7764
1492,6137.8755
1493,7739.7007
1494,4891.728
1495,8862.947
1496,5779.816
1497,13182.068
1498,6196.582
1499,5510.424
1500,5532.7124
1501,3894.9268
1502,7044.045
1503,19308.012
1504,4623.3174
1505,4451.1826
1506,9482.571
1507,6187.5986
1508,7809.196
1509,8288.62
1510,6041.6523
1511,4890.5195
1512,4519.4575
1513,9596.0625
1514,5896.6885
1515,7362.574
1516,7380.088
1517,4906.242
1518,6682.55
1519,6010.9976
1520,4087.971
1521,8127.92
1522,8234.879
1523,4593.636
1524,7446.3613
1525,6652.5767
1526,4736.4756
1527,8974.971
1528,6267.5986
1529,7162.6904
1530,4693.475
1531,4842.48
1532,6927.8467
1533,0.0
1534,8093.071
1535,4387.206
1536,5886.467
1537,4529.751
1538,6008.8364
1539,5833.785
1540,6814.774
1541,6672.658
1542,7615.587
1543,5742.3887
1544,6834.1714
1545,6485.3193
1546,9062.27
1547,9778.77
1548,6679.6436
1549,3203.8027
1550,5968.121
1551,7044.743
1552,4213.1484
1553,11331.48
1554,5665.0645
1555,6500.325
1556,10380.986
1557,6415.7397
1558,4369.9023
1559,11085.625
1560,9519.271
1561,5481.272
1562,9078.17
1563,9154.215
1564,5676.364
1565,5343.6577
1566,6763.41
1567,5701.0527
1568,5868.656
1569,6879.8096
1570,4729.0854
1571,6450.642
1572,7099.99
1573,6417.117
1574,7764.9146
1575,5988.8955
1576,6342.4707
1577,4081.5886
1578,7547.7207
1579,6773.0938
1580,5799.614
1581,6512.1597
1582,7342.3843
1583,9227.824
1584,5604.813
1585,5362.53
1586,6120.1035
1587,6962.8105
1588,6819.0195
1589,4520.376
1590,4204.593
1591,8005.725
1592,7307.103
1593,5911.962
1594,7649.5186
1595,5677.831
1596,7045.0254
1597,4960.7407
1598,3295.3677
1599,6787.4766
1600,6267.999
1601,6468.9106
1602,9079.062
1603,8563.474
1604,4801.9194
1605,7955.874
1606,4200.1074
1607,3113.2068
1608,6954.8193
1609,11303.383
1610,7294.9233
1611,7038.477
1612,4745.6514
1613,6585.2275
1614,8681.362
1615,6183.4395
1616,7962.0986
1617,5250.3994
1618,4478.807
1619,5282.68
1620,5228.315
1621,5426.0845
1622,5128.927
1623,4943.0327
1624,4494.5825
1625,6815.4434
1626,7210.2188
1627,5592.1465
1628,5877.2207
1629,7125.9067
1630,6091.3105
1631,5196.3857
1632,8542.761
1633,7308.8247
1634,5420.8286
1635,3836.9446
1636,11292.425
1637,6059.93
1638,5606.3477
1639,8342.155
1640,8237.361
1641,7308.8105
1642,5894.102
1643,7318.919
1644,9567.96
1645,12626.294
1646,5007.689
1647,4986.9297
1648,4857.58
1649,6262.6743
1650,5452.779
1651,8025.9473
1652,8649.022
1653,5808.4272
1654,3919.4624
1655,5980.921
1656,7818.2285
1657,4839.917
1658,7310.7
1659,4054.9976
1660,6984.295
1661,8175.308
1662,7078.825
1663,8964.627
1664,6128.4863
1665,4397.5596
1666,5915.121
1667,7282.5693
1668,8635.4375
1669,7079.332
1670,8011.0415
1671,6218.792
1672,4730.385
1673,9454.575
1674,4364.6533
1675,9103.046
1676,5947.1074
1677,4596.1914
1678,7418.9966
1679,6047.181
1680,7140.6367
1681,7601.095
1682,3864.6636
1683,4540.3364
1684,8039.5312
1685,8723.993
1686,9647.858
1687,5313.4463
1688,5689.5903
1689,6509.8496
1690,6466.8564
1691,5443.596
1692,9541.769
1693,8390.36
1694,10713.243
1695,4418.992
1696,5773.171
1697,0.0
1698,7882.449
1699,5333.921
1700,9808.081
1701,6418.953
1702,5478.658
1703,5036.878
1704,5054.879
1705,5178.153
1706,6248.4316
1707,5108.0063
1708,4933.3813
1709,8791.519
1710,6507.987
1711,22088.09
1712,6713.5283
1713,4470.535
1714,8147.5884
1715,10930.451
1716,7664.3955
1717,7867.0146
1718,6292.085
1719,7941.2954
1720,8750.794
1721,5845.0083
1722,6087.007
1723,7111.668
1724,9129.252
1725,7821.219
1726,9182.836
1727,6615.907
1728,5451.9883
1729,5994.7764
1730,10538.647
1731,11205.714
1732,11088.1
1733,8539.201
1734,5266.259
1735,5839.4746
1736,4932.807
1737,8514.233
1738,11608.279
1739,9963.606
1740,6357.734
1741,5883.5645
1742,4613.7837
1743,6105.964
1744,11618.658
1745,7314.85
1746,5084.949
1747,5834.336
1748,8302.878
1749,3835.4734
1750,8137.795
1751,4607.5825
1752,6703.5977
1753,7039.417
1754,5904.6475
1755,7762.982
1756,7662.4946
1757,5538.9272
1758,7722.895
1759,7142.047
1760,11515.596
1761,6001.293
1762,9530.427
1763,6772.551
1764,9925.8
1765,7191.8735
1766,10333.936
1767,5603.8613
1768,5494.332
1769,6714.8027
1770,5834.5977
1771,9599.495
1772,8397.077
1773,6674.9307
1774,7840.5195
1775,7150.956
1776,10578.274
